  5A1  [303111000 0169 50]:16  
  5A2  [000000000 0000 07]:16  
  5A3  [616011160 0168 01]:15  [216011160 0168 01]:01  400000000
  5A4  [000000400 01AF 10]:16  
  5A5  [000000374 010D 00]:16  
  5A6  [006000000 0000 07]:16  
  5A7  [003000385 0068 22]:16  
  5A8  [6160100A0 016A 10]:15  [616010080 016A 10]:01  000000020
  5A9  [343011674 01B1 00]:16  
  5AA  [3031112B0 01ED 00]:16  
  5AB  [004101620 01ED 01]:16  
  5AC  [013000040 01B1 01]:16  
  5AD  [216010080 016B 11]:13  [2160100A0 016B 11]:03  000000020
  5AE  [000000000 0017 10]:16  
  5AF  [3031112B0 0110 04]:16  
  5B0  [101111000 0069 53]:16  
  5B1  [000000000 0184 11]:16  
  5B2  [404310000 016C 00]:16  
  5B3  [000000000 0118 10]:16  
  5B4  [6106110E0 0118 04]:16  
  5B5  [006000000 011A 11]:16  
  5B6  [000000000 0184 11]:16  
  5B7  [014000020 010B 10]:16  
  5B8  [0150000F0 011F 10]:16  
  5B9  [606110004 01B6 00]:16  
  5BA  [003000000 0167 00]:16  
  5BB  [006000000 01B5 11]:16  
  5BC  [60001000F 0071 11]:16  
  5BD  [303110720 016F 51]:16  
  5BE  [0106110F0 0122 14]:16  
  5BF  [00000000D 0121 06]:16  
  5C0  [404410000 0170 50]:16  
  5C1  [404410000 0170 50]:16  
  5C2  [505410000 0170 51]:16  
  5C3  [303410000 01B9 10]:16  
  5C4  [000000000 0170 00]:16  
  5C5  [404410000 01BA 00]:16  
  5C6  [000000650 0000 07]:16  
  5C7  [000000650 0000 07]:16  
  5C8  [404410A10 01BA 10]:16  
  5C9  [515410A10 012A 04]:16  
  5CA  [515510010 0000 07]:16  
  5CB  [603410000 0173 30]:16  
  5CC  [603010000 01B7 10]:16  
  5CD  [004400630 0014 10]:16  
  5CE  [010611080 012A 14]:16  
  5CF  [404010690 01F9 01]:14  [404010610 01F9 01]:02  000000080
  5D0  [566011380 013B 10]:16  
  5D1  [000000000 012E 00]:16  
  5D2  [0160000B0 01F9 10]:15  [016000090 01F9 10]:01  000000020
  5D3  [000000680 012E 10]:16  
  5D4  [303110400 01BC 00]:16  
  5D5  [000000350 009C 00]:16  
  5D6  [006000000 01BC 00]:16  
  5D7  [000000360 009C 00]:16  
  5D8  [000000400 01BD 01]:16  
  5D9  [0150000B0 01BD 10]:16  
  5DA  [210011090 0079 56]:08  [210011050 0079 56]:04  [2100110D0 0079 56]:03  0000000C0
  5DB  [015000080 01BD 10]:16  
  5DC  [0120000C0 0151 00]:16  
  5DD  [0160000F0 0130 11]:16  
  5DE  [006200000 007C 22]:16  
  5DF  [000000000 001A 01]:16  
  5E0  [303010290 0178 50]:15  [303010210 0178 50]:01  000000080
  5E1  [013000070 0137 00]:16  
  5E2  [012000000 0136 00]:16  
  5E3  [012000010 0138 00]:16  
  5E4  [000000000 0137 00]:16  
  5E5  [000000000 0137 10]:16  
  5E6  [013000050 0137 10]:16  
  5E7  [505410000 01BE 10]:16  
  5E8  [615210084 0139 11]:16  
  5E9  [000000F20 01C1 10]:16  
  5EA  [601010400 013A 00]:16  
  5EB  [414611080 017A 01]:16  
  5EC  [600010F1F 017B 01]:15  [600010F1E 017B 01]:01  000000001
  5ED  [000000009 017C 00]:16  
  5EE  [60001000F 013D 00]:16  
  5EF  [004000000 013E 10]:16  
  5F0  [000000000 017C 60]:16  
  5F1  [000000000 017C 61]:16  
  5F2  [406010100 01FD 10]:16  
  5F3  [004000000 0000 07]:16  
  5F4  [00041065F 0000 07]:16  
  5F5  [000000000 011B 11]:16  
  5F6  [202311000 01FD 11]:16  
  5F7  [603010000 012F 10]:16  
  5F8  [404111400 0080 10]:16  
  5F9  [202311000 01C2 01]:16  
  5FA  [206010310 01C2 10]:16  
  5FB  [0132000C0 0082 11]:16  
  5FC  [656310000 0141 51]:16  
  5FD  [303110000 0142 51]:16  
  5FE  [0163000E0 01C3 11]:16  
  5FF  [666310000 01C4 00]:16  
  600  [603010610 01C4 11]:16  
  601  [010000D00 0087 00]:16  
  602  [00500035D 0087 10]:16  
  603  [515611010 0143 00]:16  
  604  [646611340 0089 04]:15  [646601340 0089 04]:01  000010000
  605  [202311000 01C5 10]:16  
  606  [000000009 0144 00]:16  
  607  [000000370 01C6 01]:16  
  608  [605010000 01C7 11]:16  
  609  [000000600 01C9 10]:16  
  60A  [41061109B 01CA 01]:15  [41061101B 01CA 01]:01  000000080
  60B  [0000002D0 01CB 01]:16  
  60C  [406010100 01CB 10]:16  
  60D  [6165100C0 01CC 00]:16  
  60E  [3030105B4 0146 30]:16  
  60F  [604010400 0093 10]:16  
  610  [61661003C 01CD 00]:16  
  611  [506010380 0094 10]:16  
  612  [010611020 0096 04]:16  
  613  [001000670 01CE 01]:16  
  614  [003000680 000C 33]:16  
  615  [004100630 0185 10]:16  
  616  [616610080 0185 11]:16  
  617  [404110330 010B 10]:16  
  618  [616510070 0186 01]:16  
  619  [000000330 0018 33]:16  
  61A  [601010000 0026 02]:16  
  61B  [6165100D0 0187 00]:16  
  61C  [6466103D0 01CE 11]:16  
  61D  [0041003E0 0187 10]:16  
  61E  [035000000 01CF 10]:16  
  61F  [0061002B0 01CF 11]:16  
  620  [003000000 009B 10]:16  
  621  [3100100C0 014B 51]:16  
  622  [30311140D 001C 22]:16  
  623  [303111000 01D0 01]:16  
  624  [40101000D 01B2 01]:16  
  625  [610010080 014C 50]:16  
  626  [50001000F 001D 22]:16  
  627  [0120004A0 01D0 10]:16  
  628  [61661008D 01D0 11]:16  
  629  [000000F10 0000 07]:16  
  62A  [06600169C 014D 51]:16  
  62B  [0160000A0 01D1 11]:16  
  62C  [0000003D0 016D 01]:16  
  62D  [515010060 014E 50]:16  
  62E  [0120000E0 019D 11]:16  
  62F  [5060103A0 01D2 01]:16  
  630  [502010000 01D3 00]:16  
  631  [303111000 01D3 10]:16  
  632  [616610010 00A9 10]:16  
  633  [003101330 01D4 10]:16  
  634  [000000670 01D5 00]:16  
  635  [0011016B0 00AE 00]:16  
  636  [303110100 00AF 22]:16  
  637  [663010630 0000 07]:16  
  638  [616510050 018D 10]:16  
  639  [303110400 00B0 22]:16  
  63A  [606010000 00B2 14]:16  
  63B  [004000000 010B 10]:16  
  63C  [61051004F 01B3 00]:16  
  63D  [444310620 0190 01]:16  
  63E  [105010610 018F 11]:16  
  63F  [656311310 01D6 11]:16  
  640  [006101000 0151 01]:16  
  641  [656211300 018F 10]:16  
  642  [605010640 01D7 01]:16  
  643  [0060002D0 00B4 02]:16  
  644  [003100340 01D7 10]:16  
  645  [6106110D0 00B5 04]:16  
  646  [3030102C0 00B6 04]:16  
  647  [604010000 01D7 11]:16  
  648  [003000000 00B6 12]:16  
  649  [60001064F 0192 10]:16  
  64A  [004100000 00B7 03]:16  
  64B  [303110000 00B9 04]:16  
  64C  [0000002C0 0025 00]:16  
  64D  [001000000 01D8 01]:16  
  64E  [6106110D0 00BB 04]:15  [6002110D0 00BB 04]:01  000400000
  64F  [0000002D0 00BB 11]:16  
  650  [1040105D0 01D8 10]:16  
  651  [4060102D0 01D8 11]:16  
  652  [505111000 00BC 01]:16  
  653  [6166110F0 00BD 14]:09  [6162110F0 00BD 14]:06  [6062110F0 00BD 14]:01  000400000
  654  [5106110D0 00BE 04]:16  
  655  [000000400 01D9 00]:16  
  656  [604010000 01D9 01]:16  
  657  [303110100 0026 50]:16  
  658  [3031102E0 0026 51]:16  
  659  [60601000B 01DA 10]:16  
  65A  [60601000B 01DB 00]:16  
  65B  [604010400 01DC 00]:16  
  65C  [60601000B 01DC 11]:16  
  65D  [614010440 01DD 01]:16  
  65E  [000000400 01DD 10]:16  
  65F  [604010400 01DE 10]:16  
  660  [066301100 0158 50]:16  
  661  [616611110 00C5 10]:16  
  662  [604010400 002E 01]:16  
  663  [003000350 01DE 11]:16  
  664  [60001000F 01DF 00]:16  
  665  [60001000F 01DF 10]:16  
  666  [303111000 00CB 04]:16  
  667  [6450105C0 01DF 11]:16  
  668  [616310040 015A 51]:16  
  669  [0031002E0 01E0 00]:16  
  66A  [3031102D0 00CD 04]:16  
  66B  [60611135D 00CD 14]:16  
  66C  [6050105D0 01E0 10]:16  
  66D  [014000060 00CE 10]:16  
  66E  [006000000 015C 00]:16  
  66F  [016000110 0000 07]:16  
  670  [0040003D0 010B 10]:16  
  671  [61051004B 01E0 11]:16  
  672  [3106110D0 00D3 14]:16  
  673  [0130000DD 019D 00]:16  
  674  [303110404 015C 31]:16  
  675  [460011000 0031 53]:16  
  676  [003000000 00D5 00]:16  
  677  [0132000D7 01E1 00]:16  
  678  [656310000 0033 53]:16  
  679  [0130000E0 0032 30]:16  
  67A  [656311000 0034 53]:16  
  67B  [0132000F7 019F 00]:16  
  67C  [000000400 01E1 10]:16  
  67D  [666310000 01E1 11]:16  
  67E  [606010004 0036 34]:16  
  67F  [0060002E0 01A0 00]:16  
  680  [303110000 0036 01]:16  
  681  [003000000 015D 01]:16  
  682  [0000002D0 01E2 01]:16  
  683  [605010000 01E2 10]:16  
  684  [0061002D0 00D8 00]:16  
  685  [01420000C 005F 11]:16  
  686  [40001000F 0037 24]:16  
  687  [604010390 01E4 00]:16  
  688  [0120005E0 01E4 10]:16  
  689  [6000100ED 015E 51]:13  [2000100EC 015E 51]:02  [6000100EC 015E 51]:01  400000001
  68A  [603110000 015F 00]:16  
  68B  [0060002E0 01E5 11]:16  
  68C  [604010000 01E6 00]:16  
  68D  [604010000 00E2 14]:16  
  68E  [00600000D 0160 00]:16  
  68F  [606010000 00E5 04]:16  
  690  [3031112E0 0040 33]:16  
  691  [3031112E0 0041 33]:16  
  692  [3031112E0 0044 33]:16  
  693  [3031112E0 0047 33]:16  
  694  [3031112E4 003E 11]:16  
  695  [3031112E0 0161 30]:16  
  696  [3031102E0 004C 33]:16  
  697  [3031102E0 004D 33]:16  
  698  [3031102E0 004E 33]:16  
  699  [006000000 0161 01]:16  
  69A  [3031102D0 00EC 04]:15  [3031102C0 00EC 04]:01  000000010
  69B  [630510000 00ED 14]:16  
  69C  [003000000 01E8 10]:16  
  69D  [003000003 01A8 00]:16  
  69E  [0130000D0 01E9 11]:16  
  69F  [000000680 01EA 10]:16  
  6A0  [006000360 01A8 01]:16  
  6A1  [3031115E0 004F 32]:16  
  6A2  [610510010 00FA 14]:16  
  6A3  [003000000 019B 10]:16  
  6A4  [41051003F 0103 00]:16  
  6A5  [4100100B0 0164 51]:16  
  6A6  [0120000C0 0103 16]:16  
  6A7  [40001000F 0103 10]:16  
  6A8  [006000000 0107 10]:16  
  6A9  [0064002E0 0166 01]:16  
  6AA  [3031112E0 0056 33]:16  
  6AB  [3031112E0 0057 33]:16  
  6AC  [3031112E0 005A 33]:16  
  6AD  [3031112E0 0165 31]:16  
  6AE  [3031102E0 005E 33]:16  
  6AF  [3031102E0 005F 33]:16  
  6B0  [3031102E0 0060 33]:16  
  6B1  [3031102E0 0061 33]:16  
  6B2  [3031102E0 0062 33]:16  
  6B3  [3031102E0 0063 33]:16  
  6B4  [3031102E0 0064 33]:16  
  6B5  [003000000 01EB 01]:16  
  6B6  [3431112E0 0166 50]:16  
  6B7  [656311000 0065 52]:16  
  6B8  [656310000 0065 52]:16  
  6B9  [303110290 0167 50]:16  
  6BA  [404010000 010A 14]:16  
  6BB  [343111100 0167 51]:16  
  6BC  [006000000 0168 00]:16  
  6BD  [0132000F0 0169 00]:16  
  6BE  [066301100 0168 51]:16  
  6BF  [006000000 010B 00]:16  
  6C0  [01620005D 01EB 11]:16  
  6C1  [61051001F 0067 10]:15  [61000001F 0067 10]:01  000510000
  6C2  [000000000 0068 12]:16  
  6C3  [016000060 010D 10]:16  
  6C4  [616210040 016A 50]:15  [616200040 016A 50]:01  000010000
  6C5  [006000000 010F 00]:16  
  6C6  [555210000 01EE 00]:16  
  6C7  [614010060 01EF 00]:16  
  6C8  [0000005B0 01EF 01]:16  
  6C9  [004000000 01EF 10]:16  
  6CA  [606310000 016C 50]:16  
  6CB  [616310060 016C 50]:16  
  6CC  [40011000B 01EF 11]:15  [41051000B 01EF 11]:01  010400000
  6CD  [41051002B 01F2 00]:16  
  6CE  [000000000 006A 33]:16  
  6CF  [01061100F 006A 00]:16  
  6D0  [41051002B 01F2 10]:16  
  6D1  [000000000 006B 33]:16  
  6D2  [0000005D0 01F3 01]:16  
  6D3  [6000105EA 01F5 01]:16  
  6D4  [544011000 01B5 01]:16  
  6D5  [0000006E0 01F5 11]:16  
  6D6  [003100670 01F6 00]:16  
  6D7  [3021102B0 006F 33]:09  [3021102A0 006F 33]:06  [302110220 006F 33]:01  000000090
  6D8  [302010233 016E 31]:16  
  6D9  [001000000 0121 00]:16  
  6DA  [005000000 0121 11]:16  
  6DB  [000000C80 01F6 01]:16  
  6DC  [00000072D 0121 06]:16  
  6DD  [005000000 0000 07]:16  
  6DE  [005000D0D 0128 10]:16  
  6DF  [006000350 0125 10]:16  
  6E0  [050201640 01F6 10]:16  
  6E1  [202311004 01F7 01]:16  
  6E2  [00200000C 0128 10]:16  
  6E3  [005000350 01BA 11]:16  
  6E4  [002000000 0125 11]:16  
  6E5  [004000000 01F7 10]:16  
  6E6  [0003105CF 0171 50]:16  
  6E7  [016000BA0 01F7 11]:16  
  6E8  [606310000 0171 51]:16  
  6E9  [014000A20 0172 00]:16  
  6EA  [606310A10 0172 50]:16  
  6EB  [306010000 01F8 00]:16  
  6EC  [404310A00 0172 51]:16  
  6ED  [6064113A0 01F8 11]:16  
  6EE  [306110350 011B 11]:16  
  6EF  [603010000 012F 10]:16  
  6F0  [005000000 0130 11]:16  
  6F1  [606111380 0130 04]:16  
  6F2  [60601000A 0133 00]:16  
  6F3  [001000000 01FA 11]:16  
  6F4  [303110100 01FB 01]:16  
  6F5  [606311100 01FC 00]:16  
  6F6  [000000F10 0133 00]:16  
  6F7  [60001000F 0134 00]:16  
  6F8  [6040105E0 01FC 01]:16  
  6F9  [343011400 0136 14]:16  
  6FA  [404310000 0178 51]:16  
  6FB  [6040105D0 01FD 01]:16  
  6FC  [006101350 013C 03]:16  
  6FD  [016000080 01C0 10]:16  
  6FE  [006101000 01C0 10]:16  
  6FF  [0160000E0 01C0 11]:16  
  700  [016000080 01C0 11]:16  
  701  [006000000 01C0 11]:16  
  702  [000000360 017A 31]:16  
  703  [000000350 017A 31]:16  
  704  [603010660 017B 30]:16  
  705  [604010400 013D 10]:16  
  706  [000000009 017C 01]:16  
  707  [303411000 017D 50]:15  [301411000 017D 50]:01  002000000
  708  [000000400 0081 00]:16  
  709  [101311000 0140 51]:16  
  70A  [106010300 01C2 11]:16  
  70B  [006100340 01C3 00]:16  
  70C  [003100000 0082 00]:16  
  70D  [306010320 01C3 10]:16  
  70E  [10601030D 010B 10]:16  
  70F  [01430003D 0085 10]:16  
  710  [444310000 01C4 01]:16  
  711  [153211000 01C4 10]:16  
  712  [012000060 0086 00]:16  
  713  [602311600 01C5 00]:16  
  714  [601311000 0086 13]:16  
  715  [6106114E0 0089 14]:16  
  716  [101311000 0143 51]:16  
  717  [506010380 01C6 00]:16  
  718  [01600003D 0019 00]:16  
  719  [406010100 01C6 10]:16  
  71A  [303111000 01C6 11]:16  
  71B  [000000400 01C7 00]:16  
  71C  [604010000 01C7 01]:16  
  71D  [506010100 01C7 10]:16  
  71E  [405010670 0144 21]:16  
  71F  [313210030 01C8 00]:16  
  720  [202310000 01C8 01]:16  
  721  [101310000 01C8 10]:16  
  722  [406010100 01C8 11]:16  
  723  [303411000 01C9 00]:16  
  724  [506010100 01C9 01]:16  
  725  [313211030 008C 10]:16  
  726  [601010610 01C9 11]:16  
  727  [602010620 01CA 00]:16  
  728  [603010000 0000 07]:16  
  729  [5106110EA 01CA 10]:16  
  72A  [01061102B 01CA 11]:14  [01061100B 01CA 11]:02  000000020
  72B  [202311000 01CB 00]:16  
  72C  [101311000 0002 14]:16  
  72D  [3031102C0 008E 04]:16  
  72E  [303110000 01CB 11]:16  
  72F  [3106110D0 0091 14]:16  
  730  [024000330 01CC 01]:16  
  731  [4145100E0 0092 00]:16  
  732  [0106110A0 0093 04]:16  
  733  [303110000 000A 33]:16  
  734  [610510040 0094 04]:16  
  735  [610510080 0095 04]:16  
  736  [6145100E0 01CD 11]:16  
  737  [41061108B 01CE 00]:16  
  738  [606010680 0095 14]:16  
  739  [001000670 0096 10]:16  
  73A  [004100000 0010 33]:16  
  73B  [000000670 01CF 00]:16  
  73C  [604010680 01CF 01]:16  
  73D  [605010630 014A 31]:16  
  73E  [510510020 0099 04]:16  
  73F  [006000000 01D0 00]:16  
  740  [013000040 011B 00]:16  
  741  [604010400 009C 12]:16  
  742  [303110280 009F 04]:16  
  743  [41061100B 01D1 00]:16  
  744  [51061100A 00A0 10]:16  
  745  [614510030 01D1 10]:15  [614510010 01D1 10]:01  000000020
  746  [000000F10 001A 01]:16  
  747  [5305103CA 01D2 00]:16  
  748  [0001116D0 00A3 04]:16  
  749  [0000006D0 01D2 10]:16  
  74A  [616610040 01D2 11]:16  
  74B  [0000003D0 012A 11]:16  
  74C  [003101650 01D3 01]:16  
  74D  [616611080 00A6 14]:16  
  74E  [506010100 000A 11]:16  
  74F  [001101000 00A8 10]:16  
  750  [0000003E0 00A9 00]:16  
  751  [012000060 018D 00]:16  
  752  [0110000F0 01D4 11]:16  
  753  [0120000F0 018D 00]:16  
  754  [604010680 01D5 01]:16  
  755  [605010000 014F 01]:16  
  756  [206010310 01D5 11]:16  
  757  [106010300 001A 01]:16  
  758  [101311000 0150 50]:16  
  759  [313010030 01D6 10]:16  
  75A  [506010100 0150 01]:16  
  75B  [000000600 01D7 00]:16  
  75C  [646311300 018E 11]:16  
  75D  [600110000 00B3 04]:16  
  75E  [0160000F0 00B4 10]:16  
  75F  [5060102D0 01D8 00]:16  
  760  [303111000 0153 30]:16  
  761  [606010000 00BA 14]:16  
  762  [610611080 00BC 14]:16  
  763  [303111000 0194 00]:16  
  764  [3106110C0 00BF 14]:16  
  765  [006000100 01D9 10]:16  
  766  [353011000 01D9 11]:16  
  767  [406010100 01DA 00]:16  
  768  [353110000 01DA 01]:16  
  769  [3106110D0 00C0 14]:16  
  76A  [0130004D0 01DA 11]:16  
  76B  [60601000D 0027 24]:16  
  76C  [003101400 01DB 01]:16  
  76D  [6060105CA 01DB 10]:16  
  76E  [604010400 01DB 11]:16  
  76F  [303111000 0028 22]:16  
  770  [0000002E0 01DC 01]:16  
  771  [406010100 01DC 10]:16  
  772  [303110000 002B 34]:16  
  773  [0132004C0 01DD 00]:16  
  774  [60601000A 002D 24]:16  
  775  [466310000 0157 50]:16  
  776  [605010000 01DD 11]:16  
  777  [406010000 01DE 00]:16  
  778  [504010100 01DE 01]:16  
  779  [3106110C0 00C3 14]:16  
  77A  [646311000 0157 51]:16  
  77B  [0060002E0 00C8 10]:16  
  77C  [5060102D0 01DF 01]:16  
  77D  [303111000 0158 51]:16  
  77E  [506010100 0199 10]:16  
  77F  [656310000 0159 51]:16  
  780  [0000005E0 01E0 01]:16  
  781  [606010000 00CC 14]:16  
  782  [656311000 015B 51]:16  
  783  [610510030 002F 24]:16  
  784  [003101400 01E1 01]:16  
  785  [60601000A 0032 24]:16  
  786  [066301103 0035 53]:16  
  787  [666310000 01E2 00]:16  
  788  [666310000 0000 07]:16  
  789  [3031102C0 015D 51]:16  
  78A  [0060002E0 01E2 11]:16  
  78B  [313010030 01E3 00]:16  
  78C  [5060102D0 01E3 01]:16  
  78D  [313011020 015E 50]:16  
  78E  [016000110 01A1 01]:16  
  78F  [616611080 00DC 14]:16  
  790  [0060002E0 01E4 01]:16  
  791  [0130000DD 01A2 00]:16  
  792  [60601000B 01E4 11]:16  
  793  [0060002E0 01E5 00]:16  
  794  [303110000 01E5 01]:16  
  795  [3031105E0 01E5 10]:16  
  796  [606010000 0038 24]:16  
  797  [303111004 015F 30]:16  
  798  [5060102C0 01E6 01]:16  
  799  [303111000 00E2 04]:16  
  79A  [60001000F 01E6 11]:16  
  79B  [003000670 0039 32]:16  
  79C  [606010000 00EA 14]:16  
  79D  [0000005D0 01E7 10]:16  
  79E  [0130000C0 01E7 11]:16  
  79F  [6040105E0 01E8 00]:16  
  7A0  [606010000 00EE 14]:16  
  7A1  [60001000F 00EF 10]:16  
  7A2  [000000400 01E8 11]:16  
  7A3  [606010000 00F0 04]:16  
  7A4  [604010400 00F1 10]:16  
  7A5  [0000005E0 00F4 10]:16  
  7A6  [6040102E0 01A7 11]:16  
  7A7  [0000002E0 0163 00]:16  
  7A8  [606010000 00F6 14]:16  
  7A9  [6040102E0 01A7 11]:16  
  7AA  [610510010 00F8 04]:16  
  7AB  [630510000 00F8 14]:16  
  7AC  [000000003 01A8 01]:16  
  7AD  [000000400 01EB 10]:16  
  7AE  [610611090 0109 04]:16  
  7AF  [0031012E1 0166 01]:16  
  7B0  [503010627 01EC 01]:16  
  7B1  [610510040 010C 14]:16  
  7B2  [006000330 01B0 01]:16  
  7B3  [004100680 01B1 00]:16  
  7B4  [0063002B0 016A 31]:16  
  7B5  [465211610 01ED 10]:16  
  7B6  [014000060 010E 10]:16  
  7B7  [461311001 016B 50]:16  
  7B8  [206010000 01EE 01]:16  
  7B9  [662310000 01EE 10]:16  
  7BA  [106010000 01EE 11]:16  
  7BB  [661310000 0110 00]:16  
  7BC  [646310000 016B 51]:16  
  7BD  [200000000 0140 00]:15  [200000000 0140 01]:01  000000000 0000 01
  7BE  [006000000 016C 00]:16  
  7BF  [61051001A 01F0 00]:16  
  7C0  [010611010 0111 04]:16  
  7C1  [640510640 0111 14]:16  
  7C2  [066101100 01F0 11]:16  
  7C3  [0130000D0 01F1 00]:16  
  7C4  [000000400 01F1 01]:16  
  7C5  [6106110F0 0113 04]:16  
  7C6  [610510010 0115 14]:16  
  7C7  [610611070 0116 04]:16  
  7C8  [61051009A 01F2 01]:16  
  7C9  [0000106F0 0117 04]:16  
  7CA  [61051009A 01F2 11]:16  
  7CB  [0000106F0 0119 04]:16  
  7CC  [610510084 011D 04]:16  
  7CD  [0661012D0 01F3 10]:16  
  7CE  [0130001D0 01F3 11]:16  
  7CF  [0000005D0 01F4 00]:16  
  7D0  [3660102D0 01F4 01]:16  
  7D1  [000200400 01F4 10]:16  
  7D2  [6106110F0 011D 14]:15  [6106110D0 011D 14]:01  000000020
  7D3  [0160000F0 011E 10]:16  
  7D4  [0160001A0 011F 01]:16  
  7D5  [60401000B 01F5 10]:16  
  7D6  [010611010 011F 04]:16  
  7D7  [46011100F 016E 50]:16  
  7D8  [61061108D 0120 04]:16  
  7D9  [510510080 0121 14]:16  
  7DA  [666310350 01F6 11]:16  
  7DB  [00011000F 0125 10]:16  
  7DC  [30341110D 01B8 01]:16  
  7DD  [101311680 0073 54]:16  
  7DE  [003200000 01B9 10]:16  
  7DF  [004000000 0171 01]:16  
  7E0  [004000000 01F8 01]:16  
  7E1  [003000000 0172 01]:16  
  7E2  [610510040 012B 04]:16  
  7E3  [404110690 01F9 00]:16  
  7E4  [606311390 0173 51]:16  
  7E5  [6466113D0 0173 01]:16  
  7E6  [0000003E0 01F9 11]:16  
  7E7  [006101370 01FA 00]:16  
  7E8  [006000380 01BB 10]:16  
  7E9  [606111370 0174 51]:16  
  7EA  [60601066B 01BC 10]:16  
  7EB  [003000000 01FB 00]:16  
  7EC  [000000400 0175 31]:16  
  7ED  [506010100 01FB 10]:16  
  7EE  [003000000 01FB 11]:16  
  7EF  [406010100 0000 07]:16  
  7F0  [303111000 0176 50]:16  
  7F1  [640611000 0135 14]:16  
  7F2  [013000010 01BE 01]:16  
  7F3  [0140000E0 0178 01]:16  
  7F4  [013000050 013A 10]:16  
  7F5  [605010000 013B 00]:16  
  7F6  [303111000 013C 10]:16  
  7F7  [101311000 017D 00]:16  
  7F8  [6100100E0 117D 51]:16  
  7F9  [016000090 01FE 10]:16  
  7FA  [0030003E0 11B4 10]:16  
  7FB  [013000030 012F 10]:16  
  7FC  [525210A8A 102A 52]:16  
  7FD  [252501555 0155 25]:16  
  7FE  [176601F14 117F 77]:16  
  7FF  [000000000 0130 00]:16  
